Ticker,Date,Close,Prediction_0,Prediction_1,Prediction_2
ADA-USD,2022-08-01,0.5141230225563049,0.0006890857,0.00055248063,0.99875844
ADA-USD,2022-08-02,0.4968329966068268,0.5948462,7.2546886e-06,0.40514657
ADA-USD,2022-08-03,0.5009880065917969,0.2742876,1.5932621e-05,0.7256965
ADA-USD,2022-08-04,0.4996680021286011,0.12453306,2.0666077e-05,0.8754462
ADA-USD,2022-08-05,0.517503023147583,5.855451e-12,0.14567757,0.85432243
ADA-USD,2022-08-06,0.5112559795379639,5.6639406e-06,0.016082209,0.98391217
ADA-USD,2022-08-07,0.5274699926376343,5.5091686e-12,0.295896,0.704104
ADA-USD,2022-08-08,0.5365960001945496,7.1263836e-14,0.43091276,0.5690872
ADA-USD,2022-08-09,0.5140519738197327,0.011102573,0.000654866,0.98824257
ADA-USD,2022-08-10,0.5370929837226868,5.3071137e-05,0.13127568,0.86867124
ADA-USD,2022-08-11,0.5312579870223999,5.3869546e-05,0.0018003413,0.9981458
ADA-USD,2022-08-12,0.5407530069351196,3.7577472e-06,0.04377298,0.95622325
ADA-USD,2022-08-13,0.5598130226135254,9.4554796e-14,0.53127044,0.46872956
ADA-USD,2022-08-14,0.570343017578125,9.336891e-11,0.39249995,0.6075
ADA-USD,2022-08-15,0.5511710047721863,0.0006857272,0.0008015389,0.9985127
ADA-USD,2022-08-16,0.5579149723052979,0.0003274174,0.00084111467,0.99883145
ADA-USD,2022-08-17,0.5370380282402039,0.37644297,2.0154626e-05,0.6235369
ADA-USD,2022-08-18,0.5126330256462097,0.6669682,5.2589644e-06,0.33302653
ADA-USD,2022-08-19,0.450980007648468,0.60096717,4.0747177e-06,0.39902872
ADA-USD,2022-08-20,0.4513880014419555,0.6844769,1.4010488e-05,0.31550902
ADA-USD,2022-08-21,0.4635460078716278,0.00787097,0.0007187603,0.9914102
ADA-USD,2022-08-22,0.4614459872245788,0.036409903,0.00036722654,0.9632229
ADA-USD,2022-08-23,0.4652070105075836,4.137958e-05,0.0012083644,0.9987502
ADA-USD,2022-08-24,0.4581089913845062,0.010754017,0.0072535155,0.98199236
ADA-USD,2022-08-25,0.4649989902973175,2.934526e-08,0.06111845,0.9388815
ADA-USD,2022-08-26,0.4308629930019378,0.6029916,4.2885035e-06,0.39700404
ADA-USD,2022-08-27,0.4497030079364776,0.007467371,0.0008844964,0.9916482
ADA-USD,2022-08-28,0.4300490021705627,0.45317554,2.2081289e-05,0.54680234
ADA-USD,2022-08-29,0.4507029950618744,9.8328244e-05,0.0010926293,0.998809
ADA-USD,2022-08-30,0.4521690011024475,1.0034976e-06,0.023702884,0.97629607
ADA-USD,2022-08-31,0.4466649889945984,0.00026113325,0.0015141467,0.9982248
ADA-USD,2022-09-01,0.4574809968471527,1.137166e-09,0.09130627,0.90869373
ADA-USD,2022-09-02,0.4545589983463287,6.924263e-05,0.020632891,0.9792979
ADA-USD,2022-09-03,0.4803870022296905,1.2852669e-16,0.46473154,0.5352685
ADA-USD,2022-09-04,0.5030840039253235,2.4194389e-15,0.36677533,0.63322467
ADA-USD,2022-09-05,0.4991210103034973,9.746675e-07,0.034839205,0.9651599
ADA-USD,2022-09-06,0.4630660116672516,0.0040003466,0.0006001358,0.99539953
ADA-USD,2022-09-07,0.4792819917201996,0.0021198152,0.00063440297,0.9972459
ADA-USD,2022-09-08,0.4792740046977997,0.0032177232,0.0005665424,0.99621564
ADA-USD,2022-09-09,0.5029199719429016,8.338996e-10,0.11949951,0.88050044
ADA-USD,2022-09-10,0.5124220252037048,2.828038e-11,0.27476868,0.72523135
ADA-USD,2022-09-11,0.5097519755363464,6.442093e-05,0.010205059,0.9897306
ADA-USD,2022-09-12,0.5015460252761841,0.0,0.0,1.0
ADA-USD,2022-09-13,0.4688810110092163,0.6241173,8.672181e-06,0.375874
ADA-USD,2022-09-14,0.4813759922981262,0.02255468,0.000538981,0.97690636
ADA-USD,2022-09-15,0.4656440019607544,0.39574966,2.413299e-05,0.60422623
ADA-USD,2022-09-16,0.4741260111331939,0.00026728067,0.00083090627,0.9989017
ADA-USD,2022-09-17,0.4871560037136078,2.6123284e-06,0.023386044,0.9766113
ADA-USD,2022-09-18,0.4471859931945801,0.6127385,1.0358585e-05,0.3872511
ADA-USD,2022-09-19,0.4535039961338043,0.050544064,0.00026618954,0.9491898
ADA-USD,2022-09-20,0.4418990015983581,0.4206542,2.6149606e-05,0.57931954
ADA-USD,2022-09-21,0.4411590099334717,0.38129002,1.8818408e-05,0.6186912
ADA-USD,2022-09-22,0.4589659869670868,9.175409e-06,0.020633299,0.9793575
ADA-USD,2022-09-23,0.4618209898471832,8.367974e-08,0.09592767,0.9040723
ADA-USD,2022-09-24,0.4515999853610992,0.0006834057,0.0010131899,0.9983033
ADA-USD,2022-09-25,0.4461880028247833,0.03987535,0.0008669629,0.9592576
ADA-USD,2022-09-26,0.4467569887638092,0.34751838,1.2267755e-05,0.6524693
ADA-USD,2022-09-27,0.441890001296997,0.49244407,1.717763e-05,0.50753874
ADA-USD,2022-09-28,0.4372900128364563,0.6128271,4.2181996e-06,0.38716865
ADA-USD,2022-09-29,0.4381699860095978,0.47914666,2.3383946e-05,0.52083
ADA-USD,2022-09-30,0.4344139993190765,0.51847774,1.6548769e-05,0.48150572
ADA-USD,2022-10-01,0.4302929937839508,0.6357031,1.546587e-06,0.36429536
ADA-USD,2022-10-02,0.419633001089096,0.617046,1.0364712e-06,0.38295305
ADA-USD,2022-10-03,0.4279980063438415,0.0030757524,0.0006364996,0.9962878
ADA-USD,2022-10-04,0.4357649981975555,2.974373e-07,0.040893428,0.95910627
ADA-USD,2022-10-05,0.4312730133533478,0.00042480035,0.0009122665,0.99866295
ADA-USD,2022-10-06,0.4286870062351227,0.0005513983,0.00083684793,0.9986117
ADA-USD,2022-10-07,0.4243200123310089,0.27360597,1.1441554e-05,0.7263826
ADA-USD,2022-10-08,0.4217360019683838,0.6250139,1.3869177e-05,0.37497225
ADA-USD,2022-10-09,0.4230720102787018,0.17649561,7.4980767e-06,0.8234969
ADA-USD,2022-10-10,0.4018009901046753,0.6136122,1.5343178e-06,0.38638628
ADA-USD,2022-10-11,0.3905400037765503,0.61302257,2.629093e-06,0.38697487
ADA-USD,2022-10-12,0.3813000023365021,0.6005756,4.2041383e-06,0.39942017
ADA-USD,2022-10-13,0.3776380121707916,0.53682184,1.2891219e-05,0.46316534
ADA-USD,2022-10-14,0.3668510019779205,0.65185285,3.5417354e-06,0.34814364
ADA-USD,2022-10-15,0.3637439906597137,0.6242885,1.1554713e-06,0.3757103
ADA-USD,2022-10-16,0.3702810108661651,0.007860152,0.0007162209,0.99142367
ADA-USD,2022-10-17,0.3723450005054474,0.00059127464,0.0010552489,0.9983535
ADA-USD,2022-10-18,0.3618200123310089,0.4455894,2.290407e-05,0.5543877
ADA-USD,2022-10-19,0.3500320017337799,0.6140518,1.2466744e-06,0.3859469
ADA-USD,2022-10-20,0.340254008769989,0.7100821,4.2440724e-06,0.28991368
ADA-USD,2022-10-21,0.3490769863128662,0.0012837215,0.0008598646,0.9978563
ADA-USD,2022-10-22,0.351408988237381,7.814946e-07,7.170693e-05,0.9999274
ADA-USD,2022-10-23,0.3620989918708801,9.377005e-13,0.3102175,0.6897825
ADA-USD,2022-10-24,0.3578569889068603,1.5569649e-05,0.008801668,0.9911827
ADA-USD,2022-10-25,0.4019879996776581,2.6792214e-12,0.6685886,0.3314114
ADA-USD,2022-10-26,0.4034920036792755,2.684671e-10,0.65725183,0.3427482
ADA-USD,2022-10-27,0.3886969983577728,0.0011060478,0.001185408,0.99770844
ADA-USD,2022-10-28,0.4045070111751556,1.0507033e-06,0.41863155,0.58136743
ADA-USD,2022-10-29,0.4197779893875122,7.079068e-09,0.6370436,0.36295643
ADA-USD,2022-10-30,0.406046986579895,0.0008468291,0.0008223466,0.9983308
ADA-USD,2022-10-31,0.4063360095024109,0.0006470728,0.00075139466,0.9986015
ADA-USD,2022-11-01,0.4014019966125488,0.05902973,4.356574e-05,0.9409267
ADA-USD,2022-11-02,0.3860760033130646,0.6616863,8.164389e-06,0.3383055
ADA-USD,2022-11-03,0.3894200026988983,0.04198813,8.580737e-05,0.95792615
ADA-USD,2022-11-04,0.4215250015258789,4.2705718e-08,0.6079867,0.39201328
ADA-USD,2022-11-05,0.4267350137233734,4.9131397e-09,0.42742345,0.5725766
ADA-USD,2022-11-06,0.4030050039291382,0.007782138,0.0006980705,0.99151975
ADA-USD,2022-11-07,0.4042589962482452,0.0030532153,0.00065105973,0.99629575
ADA-USD,2022-11-08,0.3718340098857879,0.60291207,8.351479e-06,0.3970796
ADA-USD,2022-11-09,0.3178369998931885,0.6526628,1.6661369e-06,0.34733558
ADA-USD,2022-11-10,0.3689770102500915,0.0005522513,0.00079731655,0.9986505
ADA-USD,2022-11-11,0.3546670079231262,7.4853374e-06,0.00014110304,0.99985135
