Ticker,Date,Close,Prediction_0,Prediction_1,Prediction_2
ADA-USD,2022-08-01,0.5141230225563049,0.006290605,0.002749778,0.99095964
ADA-USD,2022-08-02,0.4968329966068268,0.8111629,2.8354932e-09,0.18883705
ADA-USD,2022-08-03,0.5009880065917969,0.5128357,0.0005158752,0.4866485
ADA-USD,2022-08-04,0.4996680021286011,0.31198823,0.0013785262,0.6866333
ADA-USD,2022-08-05,0.517503023147583,2.2456931e-10,0.50547606,0.49452397
ADA-USD,2022-08-06,0.5112559795379639,0.00013522364,0.09400865,0.90585613
ADA-USD,2022-08-07,0.5274699926376343,8.031289e-12,0.6636061,0.33639386
ADA-USD,2022-08-08,0.5365960001945496,1.38205885e-14,0.71977687,0.28022313
ADA-USD,2022-08-09,0.5140519738197327,0.28562102,0.0015804414,0.71279854
ADA-USD,2022-08-10,0.5370929837226868,8.133357e-06,0.15440764,0.8455842
ADA-USD,2022-08-11,0.5312579870223999,0.0012072384,0.008088522,0.99070424
ADA-USD,2022-08-12,0.5407530069351196,1.0295754e-07,0.38234174,0.6176582
ADA-USD,2022-08-13,0.5598130226135254,4.6676894e-16,0.7400477,0.25995228
ADA-USD,2022-08-14,0.570343017578125,1.8818911e-12,0.5166696,0.4833304
ADA-USD,2022-08-15,0.5511710047721863,0.015665688,0.0013521116,0.9829822
ADA-USD,2022-08-16,0.5579149723052979,0.0021812024,0.005500287,0.9923185
ADA-USD,2022-08-17,0.5370380282402039,0.7109683,5.5847363e-06,0.28902608
ADA-USD,2022-08-18,0.5126330256462097,0.8132417,9.237265e-13,0.1867583
ADA-USD,2022-08-19,0.450980007648468,0.78078526,2.5996552e-10,0.21921471
ADA-USD,2022-08-20,0.4513880014419555,0.8097148,3.960342e-07,0.1902848
ADA-USD,2022-08-21,0.4635460078716278,0.04721103,0.00064165064,0.9521473
ADA-USD,2022-08-22,0.4614459872245788,0.10452789,0.0028511628,0.89262104
ADA-USD,2022-08-23,0.4652070105075836,0.00033710033,0.0152826905,0.9843801
ADA-USD,2022-08-24,0.4581089913845062,0.19274741,0.0014860062,0.8057666
ADA-USD,2022-08-25,0.4649989902973175,2.7808946e-06,0.3906308,0.6093665
ADA-USD,2022-08-26,0.4308629930019378,0.7567958,3.2455286e-08,0.24320413
ADA-USD,2022-08-27,0.4497030079364776,0.0068486775,0.0024390097,0.99071234
ADA-USD,2022-08-28,0.4300490021705627,0.8104234,1.6124991e-07,0.18957648
ADA-USD,2022-08-29,0.4507029950618744,0.00084958965,0.0052051307,0.9939453
ADA-USD,2022-08-30,0.4521690011024475,7.009542e-08,0.4558476,0.5441524
ADA-USD,2022-08-31,0.4466649889945984,0.0003772154,0.017237509,0.98238534
ADA-USD,2022-09-01,0.4574809968471527,1.9984658e-09,0.5264725,0.4735274
ADA-USD,2022-09-02,0.4545589983463287,4.970204e-07,0.42761442,0.5723852
ADA-USD,2022-09-03,0.4803870022296905,2.5406966e-18,0.73134077,0.26865926
ADA-USD,2022-09-04,0.5030840039253235,4.1957245e-19,0.7081878,0.29181218
ADA-USD,2022-09-05,0.4991210103034973,2.6587728e-09,0.34631443,0.65368557
ADA-USD,2022-09-06,0.4630660116672516,0.30358535,0.0012401544,0.6951746
ADA-USD,2022-09-07,0.4792819917201996,0.0038294133,0.0029389805,0.99323165
ADA-USD,2022-09-08,0.4792740046977997,0.0092505915,0.0023214535,0.98842794
ADA-USD,2022-09-09,0.5029199719429016,2.3361486e-11,0.65207314,0.34792683
ADA-USD,2022-09-10,0.5124220252037048,1.368699e-13,0.5768246,0.4231754
ADA-USD,2022-09-11,0.5097519755363464,2.9415735e-06,0.13459669,0.8654003
ADA-USD,2022-09-12,0.5015460252761841,0.0029334552,0.003718575,0.99334794
ADA-USD,2022-09-13,0.4688810110092163,0.81104934,7.10288e-09,0.18895067
ADA-USD,2022-09-14,0.4813759922981262,0.032742772,0.0008542456,0.966403
ADA-USD,2022-09-15,0.4656440019607544,0.81075644,2.7064747e-08,0.18924363
ADA-USD,2022-09-16,0.4741260111331939,0.0042949026,0.0027235933,0.99298143
ADA-USD,2022-09-17,0.4871560037136078,2.2249588e-07,0.38364547,0.6163543
ADA-USD,2022-09-18,0.4471859931945801,0.8109572,8.713984e-09,0.18904272
ADA-USD,2022-09-19,0.4535039961338043,0.18760577,0.0018883649,0.8105059
ADA-USD,2022-09-20,0.4418990015983581,0.652907,5.2071664e-05,0.34704092
ADA-USD,2022-09-21,0.4411590099334717,0.25855312,6.443035e-05,0.7413824
ADA-USD,2022-09-22,0.4589659869670868,6.050758e-05,0.023694986,0.97624445
ADA-USD,2022-09-23,0.4618209898471832,1.5182318e-08,0.32946154,0.6705385
ADA-USD,2022-09-24,0.4515999853610992,0.003413382,0.00298788,0.9935987
ADA-USD,2022-09-25,0.4461880028247833,0.18367004,0.002604257,0.8137257
ADA-USD,2022-09-26,0.4467569887638092,0.41298875,0.00093370164,0.5860776
ADA-USD,2022-09-27,0.441890001296997,0.7639674,2.0970887e-05,0.23601164
ADA-USD,2022-09-28,0.4372900128364563,0.8114904,2.024244e-09,0.18850955
ADA-USD,2022-09-29,0.4381699860095978,0.6819115,3.325086e-05,0.31805524
ADA-USD,2022-09-30,0.4344139993190765,0.6991695,1.2491643e-05,0.30081794
ADA-USD,2022-10-01,0.4302929937839508,0.813464,6.285963e-12,0.18653603
ADA-USD,2022-10-02,0.419633001089096,0.81533134,4.337585e-15,0.18466872
ADA-USD,2022-10-03,0.4279980063438415,0.04480843,0.0007817841,0.95440984
ADA-USD,2022-10-04,0.4357649981975555,4.162364e-09,0.5051374,0.49486268
ADA-USD,2022-10-05,0.4312730133533478,0.00062737317,0.014501519,0.9848711
ADA-USD,2022-10-06,0.4286870062351227,0.0027573616,0.0032429018,0.9939997
ADA-USD,2022-10-07,0.4243200123310089,0.6490185,9.0311085e-05,0.3508912
ADA-USD,2022-10-08,0.4217360019683838,0.81061816,2.0534547e-07,0.18938167
ADA-USD,2022-10-09,0.4230720102787018,0.32302922,0.0011096651,0.67586106
ADA-USD,2022-10-10,0.4018009901046753,0.8151372,5.514046e-15,0.18486275
ADA-USD,2022-10-11,0.3905400037765503,0.81238484,1.6059341e-10,0.18761519
ADA-USD,2022-10-12,0.3813000023365021,0.8116432,5.405326e-09,0.18835683
